,filename,width,frequency,phase,start_height,end_height,predicted_frequency,mse,mae,me
0,image_1673.npy,504,1.2043443392705688,2.650495781669272,12.82255453493643,10.446573196306948,0.810645,0.15499923,0.3936994,-0.3936994
1,image_4571.npy,487,0.5388847617518258,0.1141402010456912,19.64409706307097,22.917160621765973,0.43576336,0.010633999,0.10312128,-0.10312128
2,image_8588.npy,441,1.0960382348101527,2.639139741306163,9.301255881256417,11.36129918907872,0.7529893,0.11768249,0.3430488,-0.3430488
3,image_4190.npy,443,2.3654710083791994,1.8930454774114007,19.47310544810169,23.394456924012,2.1285505,0.056131367,0.2369206,-0.2369206
4,image_9523.npy,532,4.592903196155304,4.9675207245953565,21.802126827146346,12.481815069381328,3.4736168,1.2528018,1.1192863,-1.1192863
5,image_1103.npy,475,1.0538854652938658,2.4488397577688086,23.788890183470016,8.59207653815287,0.7960781,0.06646464,0.25780737,-0.25780737
6,image_4157.npy,571,2.749806326553904,0.8250628708580804,16.06353397761837,9.402080388589091,1.9961452,0.56800514,0.75366116,-0.75366116
7,image_154.npy,550,2.5939941854949025,0.4734608193981121,10.996329566585809,17.009517575305523,1.927671,0.4439866,0.6663232,-0.6663232
8,image_1081.npy,500,2.087108541211955,4.7342264312709,19.002361506866485,22.9215693307234,1.5735809,0.26371074,0.51352775,-0.51352775
9,image_6333.npy,541,0.8275528566842152,0.6299341502899526,18.737117702656384,16.250669658740144,0.53425884,0.08602134,0.29329395,-0.29329395
10,image_5487.npy,502,2.9520819371383995,5.6982124514402726,9.476974984060142,17.462224916478675,2.0856776,0.7506564,0.8664043,-0.8664043
11,image_1350.npy,537,3.970256733847653,1.8771596909583543,18.41927166354893,19.121405108674736,3.0403063,0.8648079,0.9299505,-0.9299505
12,image_3333.npy,431,1.9797688781894631,4.072544074648241,21.38105026060795,9.38472784955463,1.5717657,0.16646662,0.4080032,-0.4080032
13,image_9717.npy,561,0.53268228099087,1.9173048237341297,15.18165986579271,10.999220230162493,0.49256873,0.001609108,0.040113688,-0.040113688
14,image_9429.npy,544,1.4625499527000705,0.9928763881354056,18.302193019295466,13.353215668816317,1.0571853,0.16432048,0.40536463,-0.40536463
15,image_1760.npy,552,4.173138075750608,5.597852656599659,12.648741109817037,9.759081919386862,3.162517,1.0213549,1.0106211,-1.0106211
16,image_5249.npy,536,3.697515779278028,2.590493172031262,10.612924759937416,14.229103843940758,2.8028934,0.8003491,0.8946223,-0.8946223
17,image_7140.npy,555,3.78093115955797,5.347346137940307,10.703902064572818,12.867714969980616,2.8038306,0.9547256,0.9771006,-0.9771006
18,image_913.npy,571,3.723153630647545,4.21410122276529,12.022712963215236,15.008055220933064,2.7787633,0.89187306,0.9443903,-0.9443903
19,image_8468.npy,434,3.642244040600066,3.31103776582075,21.39513751079817,15.705565594903344,3.4327452,0.043889783,0.20949888,-0.20949888
20,image_6838.npy,557,2.751531791656922,4.555872898666752,13.762206073662409,19.138790486018408,2.1266308,0.39050132,0.62490106,-0.62490106
21,image_1695.npy,470,3.157816451714173,5.409385896930159,17.853085874145343,10.971344522425351,2.6699758,0.2379885,0.48784065,-0.48784065
22,image_7629.npy,522,4.617847087338634,3.221830916963304,22.86263299916319,16.219566524200886,3.601985,1.0319756,1.015862,-1.015862
23,image_8442.npy,457,1.907927684612038,3.647403031560926,14.688838938772031,8.25272181610235,1.4333142,0.2252579,0.47461343,-0.47461343
