,filename,width,frequency,phase,start_height,end_height,predicted_frequency,mse,mae,me
0,image_1673.npy,504,1.2043443392705688,2.650495781669272,12.82255453493643,10.446573196306948,0.9057275,0.08917204,0.2986169,-0.2986169
1,image_4571.npy,487,0.5388847617518258,0.1141402010456912,19.64409706307097,22.917160621765973,0.39476585,0.020770224,0.14411879,-0.14411879
2,image_8588.npy,441,1.0960382348101527,2.639139741306163,9.301255881256417,11.36129918907872,0.88297784,0.045394674,0.21306026,-0.21306026
3,image_4190.npy,443,2.3654710083791994,1.8930454774114007,19.47310544810169,23.394456924012,2.0913937,0.07511843,0.27407742,-0.27407742
4,image_9523.npy,532,4.592903196155304,4.9675207245953565,21.802126827146346,12.481815069381328,3.8489993,0.55339295,0.7439039,-0.7439039
5,image_1103.npy,475,1.0538854652938658,2.4488397577688086,23.788890183470016,8.59207653815287,0.7464838,0.09449578,0.30740166,-0.30740166
6,image_4157.npy,571,2.749806326553904,0.8250628708580804,16.06353397761837,9.402080388589091,2.0536866,0.48458275,0.6961198,-0.6961198
7,image_154.npy,550,2.5939941854949025,0.4734608193981121,10.996329566585809,17.009517575305523,2.0520937,0.29365605,0.5419004,-0.5419004
8,image_1081.npy,500,2.087108541211955,4.7342264312709,19.002361506866485,22.9215693307234,1.6608334,0.18171059,0.42627525,-0.42627525
9,image_6333.npy,541,0.8275528566842152,0.6299341502899526,18.737117702656384,16.250669658740144,0.46307373,0.13284498,0.36447906,-0.36447906
10,image_5487.npy,502,2.9520819371383995,5.6982124514402726,9.476974984060142,17.462224916478675,2.4187355,0.2844584,0.5333464,-0.5333464
11,image_1350.npy,537,3.970256733847653,1.8771596909583543,18.41927166354893,19.121405108674736,3.4085102,0.31555924,0.5617466,-0.5617466
12,image_3333.npy,431,1.9797688781894631,4.072544074648241,21.38105026060795,9.38472784955463,1.6653719,0.09884546,0.31439698,-0.31439698
13,image_9717.npy,561,0.53268228099087,1.9173048237341297,15.18165986579271,10.999220230162493,0.46434188,0.0046704295,0.06834054,-0.06834054
14,image_9429.npy,544,1.4625499527000705,0.9928763881354056,18.302193019295466,13.353215668816317,1.0403768,0.17823017,0.42217314,-0.42217314
