,filename,width,frequency,phase,start_height,end_height,predicted_frequency,mse,mae,me
0,image_1673.npy,504,1.2043443392705688,2.650495781669272,12.82255453493643,10.446573196306948,1.4046519,0.04012309,0.20030749,0.20030749
1,image_4571.npy,487,0.5388847617518258,0.1141402010456912,19.64409706307097,22.917160621765973,0.46795225,0.0050314036,0.07093239,-0.07093239
2,image_8588.npy,441,1.0960382348101527,2.639139741306163,9.301255881256417,11.36129918907872,1.5177498,0.17784074,0.42171168,0.42171168
3,image_4190.npy,443,2.3654710083791994,1.8930454774114007,19.47310544810169,23.394456924012,2.9854672,0.38439512,0.6199961,0.6199961
4,image_9523.npy,532,4.592903196155304,4.9675207245953565,21.802126827146346,12.481815069381328,5.025557,0.1871894,0.4326539,0.4326539
5,image_1103.npy,475,1.0538854652938658,2.4488397577688086,23.788890183470016,8.59207653815287,0.93551576,0.014011386,0.1183697,-0.1183697
6,image_4157.npy,571,2.749806326553904,0.8250628708580804,16.06353397761837,9.402080388589091,3.196659,0.19967732,0.44685268,0.44685268
7,image_154.npy,550,2.5939941854949025,0.4734608193981121,10.996329566585809,17.009517575305523,3.0512228,0.20905805,0.45722866,0.45722866
8,image_1081.npy,500,2.087108541211955,4.7342264312709,19.002361506866485,22.9215693307234,2.2955127,0.043432254,0.20840406,0.20840406
9,image_6333.npy,541,0.8275528566842152,0.6299341502899526,18.737117702656384,16.250669658740144,0.7118616,0.01338445,0.115691185,-0.115691185
10,image_5487.npy,502,2.9520819371383995,5.6982124514402726,9.476974984060142,17.462224916478675,3.5904684,0.4075373,0.6383865,0.6383865
11,image_1350.npy,537,3.970256733847653,1.8771596909583543,18.41927166354893,19.121405108674736,4.6588044,0.47409782,0.6885476,0.6885476
12,image_3333.npy,431,1.9797688781894631,4.072544074648241,21.38105026060795,9.38472784955463,2.779688,0.6398704,0.799919,0.799919
13,image_9717.npy,561,0.53268228099087,1.9173048237341297,15.18165986579271,10.999220230162493,0.7633165,0.053192087,0.2306341,0.2306341
14,image_9429.npy,544,1.4625499527000705,0.9928763881354056,18.302193019295466,13.353215668816317,1.8266337,0.13255699,0.36408377,0.36408377
15,image_1760.npy,552,4.173138075750608,5.597852656599659,12.648741109817037,9.759081919386862,4.789916,0.38041496,0.6167779,0.6167779
16,image_5249.npy,536,3.697515779278028,2.590493172031262,10.612924759937416,14.229103843940758,4.598239,0.8113023,0.9007232,0.9007232
17,image_7140.npy,555,3.78093115955797,5.347346137940307,10.703902064572818,12.867714969980616,4.371165,0.34837565,0.59023356,0.59023356
18,image_913.npy,571,3.723153630647545,4.21410122276529,12.022712963215236,15.008055220933064,4.3082757,0.3423679,0.5851221,0.5851221
19,image_8468.npy,434,3.642244040600066,3.31103776582075,21.39513751079817,15.705565594903344,4.8151865,1.3757938,1.1729424,1.1729424
20,image_6838.npy,557,2.751531791656922,4.555872898666752,13.762206073662409,19.138790486018408,3.216856,0.21652658,0.46532416,0.46532416
21,image_1695.npy,470,3.157816451714173,5.409385896930159,17.853085874145343,10.971344522425351,4.387813,1.5128919,1.2299967,1.2299967
22,image_7629.npy,522,4.617847087338634,3.221830916963304,22.86263299916319,16.219566524200886,4.9676094,0.122333765,0.34976244,0.34976244
23,image_8442.npy,457,1.907927684612038,3.647403031560926,14.688838938772031,8.25272181610235,2.5193102,0.37378868,0.6113826,0.6113826
24,image_9385.npy,412,1.1034229297900549,3.5736331289663923,21.96954711373104,22.66165481329159,1.1004964,8.56422e-06,0.0029264688,-0.0029264688
25,image_2371.npy,449,3.6705655114794,1.1385662508097083,8.48747172992833,20.444596463753456,4.851303,1.3941411,1.1807375,1.1807375
26,image_9673.npy,595,2.264291499194361,4.632235624169264,12.425156107343224,14.62109620506012,2.4866862,0.049459405,0.2223947,0.2223947
27,image_2390.npy,541,4.4535614293699215,4.688047028199704,19.838917893459225,10.69518866335426,4.990965,0.28880262,0.5374036,0.5374036
28,image_1939.npy,497,3.1307041405635845,4.954736349381699,20.425683163390342,12.30463102847705,4.098374,0.9363847,0.9676697,0.9676697
29,image_4538.npy,402,1.5750591737405573,1.187769978092208,12.834840122646726,22.463777946592053,2.0104682,0.18958105,0.43540907,0.43540907
30,image_5204.npy,465,3.1728838250232183,2.112917302867942,12.84789828250832,22.55843364743784,4.3122663,1.2981927,1.1393826,1.1393826
31,image_3863.npy,514,4.0043192695622345,2.057611571526196,23.57917092925288,15.22167321145745,4.6960754,0.4785267,0.69175625,0.69175625
32,image_2960.npy,412,3.329787556745101,4.1267062496940285,10.807854904902142,23.542933263614906,4.8835278,2.4141088,1.5537403,1.5537403
33,image_3242.npy,490,4.187447469116842,2.0932173119751294,16.364081498003245,17.633869587620744,4.999643,0.65966123,0.8121953,0.8121953
34,image_7556.npy,578,2.6707945606745644,3.727959779808534,9.006647711080866,12.293178546392904,2.982751,0.0973168,0.3119564,0.3119564
35,image_954.npy,525,2.0115417404817646,0.1996714586686088,20.62286516469294,23.36824682804961,2.0019338,9.231424e-05,0.00960803,-0.00960803
36,image_2483.npy,517,2.431622579579414,4.887871736821509,10.133178699860842,16.94782471335428,3.1775393,0.55639195,0.74591684,0.74591684
37,image_4932.npy,485,2.8613351618807386,2.362633432124716,20.12881363292417,13.636455211957612,3.5658498,0.4963407,0.7045145,0.7045145
38,image_4129.npy,503,2.025994006749503,2.413069441096822,18.828065787857845,9.474617950055729,2.3537095,0.107397385,0.3277154,0.3277154
39,image_1187.npy,592,3.734209213359789,1.3590179569552543,17.05757513398895,9.767087202403427,4.190566,0.20826149,0.45635676,0.45635676
40,image_6770.npy,429,2.515333838166933,3.356214414881421,18.678895271266253,11.634473906455437,3.6610773,1.3127279,1.1457434,1.1457434
41,image_4023.npy,462,1.457111902665733,0.2256239419230152,20.883704233447464,21.39182284468831,1.7563891,0.089566834,0.2992772,0.2992772
42,image_5930.npy,587,0.9216846990532492,5.635383510483348,12.172797206659256,9.59295646124246,1.0513839,0.01682186,0.12969911,0.12969911
43,image_2476.npy,595,2.49941821395774,3.735999636149556,9.694489804965388,9.351183681226004,2.7353687,0.055672623,0.23595047,0.23595047
44,image_7171.npy,533,4.934200266309218,0.2524108597323348,16.057572144872303,8.66964374046844,5.2014456,0.07142004,0.2672453,0.2672453
45,image_5967.npy,492,0.8429068354456173,0.9399309487801656,12.642790603461272,9.69512148992402,1.0614674,0.047768727,0.21856058,0.21856058
46,image_398.npy,585,1.267912986434444,5.395265552340797,10.167791356279812,20.870008530631686,1.2422903,0.00065652403,0.025622725,-0.025622725
47,image_7986.npy,470,2.1475895561671394,2.5140552732878656,17.092965975970202,21.77304957504856,2.5571477,0.16773799,0.4095583,0.4095583
48,image_2744.npy,422,3.271005169402769,2.535641587228928,12.97422063588164,10.740169910916348,4.926463,2.7405412,1.655458,1.655458
49,image_5124.npy,419,2.001258033688212,6.090450488553639,8.912383097628126,22.098498900211126,2.3699245,0.13591492,0.3686664,0.3686664
50,image_6657.npy,534,2.301573732637441,2.846349980753856,12.525709283608249,13.413504387042265,2.8821032,0.33701444,0.58052945,0.58052945
51,image_5696.npy,577,4.735755518139077,4.948589009115685,10.100752247656931,20.39905031657634,5.0125103,0.07659325,0.27675486,0.27675486
52,image_6470.npy,422,1.9750045909924416,4.9994565203208365,18.587048967153244,18.799224895763395,2.7913666,0.6664469,0.816362,0.816362
53,image_7626.npy,477,3.207542455028254,0.8104378731154184,17.308100858579202,21.31533262471317,4.245104,1.0765337,1.0375614,1.0375614
54,image_9168.npy,505,1.9905529045998969,0.9267470842372536,14.662896172483352,22.32192621312707,2.0907416,0.010037782,0.10018873,0.10018873
55,image_5548.npy,493,0.5926450457893053,1.266192193370657,21.321471867148357,10.546875065756677,0.8215041,0.05237642,0.22885895,0.22885895
56,image_187.npy,420,1.2970650538601474,2.749514820643969,22.53574314002024,17.47593989288008,1.5822892,0.081352845,0.2852242,0.2852242
57,image_4437.npy,538,2.187682186201948,2.9262511072771367,12.28121320470273,10.969633112179263,2.6673076,0.23004058,0.47962546,0.47962546
58,image_7797.npy,410,3.109258448825351,5.844948527616449,20.620884958879643,21.03862874352411,4.547959,2.069859,1.4387004,1.4387004
