,filename,width,frequency,phase,start_height,end_height,predicted_frequency,mse,mae,me
0,image_8631.npy,511,3.375367514131096,2.552048674120987,13.582588136590376,14.189692224127224,3.8641045,0.23886396,0.4887371,0.4887371
1,image_4221.npy,529,0.6977259385764489,3.8790523916054487,20.52836809409069,13.245343996716684,0.77454185,0.005900674,0.07681584,0.07681584
2,image_1829.npy,533,0.891413170445333,5.952118877096885,15.577857832410793,17.419650908522417,1.2629033,0.13800482,0.37149,0.37149
3,image_6670.npy,501,2.280259203360406,0.1751170129973629,12.1309992551411,20.77320510208009,2.6767077,0.1571715,0.3964486,0.3964486
4,image_2353.npy,585,4.893606768819483,3.535344160537382,11.837486597282464,11.729944094157762,4.8096414,0.007050172,0.0839653,-0.0839653
5,image_5730.npy,518,4.654584439873845,3.092956040154144,15.539635975526869,8.557720935133233,4.8207455,0.027609497,0.16616106,0.16616106
6,image_9861.npy,502,2.3131660984316147,4.582342960272508,16.35423036870815,9.452958557003685,2.9235036,0.37251186,0.6103375,0.6103375
7,image_2364.npy,566,3.302087980797841,2.0750152517890736,10.151667769984952,8.173814980157797,3.7423282,0.19381139,0.44024014,0.44024014
8,image_2226.npy,560,2.9480835048906835,0.2997969151993919,17.931550938629066,11.530190769804175,3.2205002,0.07421093,0.27241683,0.27241683
9,image_8578.npy,574,0.6801365078205545,1.0496758352640885,23.23231224265249,23.369999158829813,0.9781865,0.08883383,0.29805005,0.29805005
10,image_4648.npy,526,3.68411943619375,1.7438448159651745,21.31381886485249,12.480744515024812,4.1541834,0.2209601,0.47006392,0.47006392
11,image_3531.npy,593,3.337836946385467,1.930014871585448,22.80899024078121,16.863283668664362,3.0847611,0.06404738,0.25307584,-0.25307584
12,image_1360.npy,517,1.5214603022794382,2.4778651335401074,18.16768393817125,22.23719623243626,1.5482982,0.0007202753,0.026837945,0.026837945
13,image_8676.npy,571,2.2622223287192096,5.2153218703173865,16.064868226396047,20.60313646078708,2.3879282,0.015801989,0.12570596,0.12570596
14,image_6968.npy,512,1.7479940602601176,4.862795323725586,16.626545018022345,8.185999321405927,2.1587443,0.16871579,0.41075027,0.41075027
15,image_7778.npy,578,1.1432013174967184,1.0368899957345037,20.19196834461611,17.80147430533522,1.2561425,0.012755702,0.112941146,0.112941146
16,image_8910.npy,555,1.46571330930386,3.702707303158944,14.790065671013055,21.89833465640224,1.6834913,0.047427297,0.21777809,0.21777809
17,image_9497.npy,536,3.6223484886739854,0.0973670884424924,17.87971906094264,8.96364359691544,3.899957,0.07706642,0.2776084,0.2776084
18,image_8765.npy,524,2.723198223111284,4.6494787264470245,9.333951370904416,22.31311566680341,3.1083913,0.14837374,0.3851931,0.3851931
19,image_4566.npy,534,2.452486455512139,1.5656852845636298,13.837706942322525,13.210419079490968,3.0280318,0.3312524,0.5755453,0.5755453
20,image_4216.npy,563,1.1774322880307169,0.2628356127139435,16.11946726181771,8.06384581842234,1.2762736,0.009769605,0.09884131,0.09884131
21,image_5961.npy,523,2.44106170226326,3.6981928641033295,9.86443802088912,19.9982277584903,2.9822736,0.29291025,0.54121184,0.54121184
22,image_8801.npy,540,1.8001838248169515,2.0651377546034007,19.307763479148555,23.82600352416412,1.8618345,0.0038008154,0.061650753,0.061650753
23,image_5934.npy,504,3.1658606548603148,2.9618150538640253,8.33857383075026,10.389026328899435,3.9533753,0.62017936,0.7875147,0.7875147
24,image_4487.npy,561,2.915631310927353,5.473182740465207,22.45256486567958,12.407166253460812,2.9463885,0.00094600464,0.030757189,0.030757189
25,image_6926.npy,511,2.397937635507912,0.8843446672493493,22.62849142625833,11.704218508436176,2.872286,0.22500654,0.47434855,0.47434855
26,image_9805.npy,550,1.7058132222563605,0.7649091394197498,8.616231643021589,8.535256092567181,2.0423856,0.11328099,0.3365724,0.3365724
27,image_6994.npy,509,4.285045722625568,5.423955170277073,13.5329620700894,19.50477455445444,4.6753645,0.15234882,0.39031887,0.39031887
28,image_2179.npy,558,3.661151528557979,4.174723822586162,19.12165739911174,18.11000641691915,3.6084578,0.0027766412,0.052693844,-0.052693844
29,image_2421.npy,506,3.535493612523032,0.5943126693065894,12.859789038778771,8.539522082669677,4.097532,0.3158869,0.5620382,0.5620382
30,image_7125.npy,532,4.921195605428044,2.515171515436497,23.494676875429576,17.9117010795839,4.8361726,0.007228898,0.08502293,-0.08502293
31,image_1443.npy,567,2.936544084281268,6.218726775812693,19.167660451735703,17.333704107868737,3.124882,0.035471126,0.1883378,0.1883378
32,image_4499.npy,534,4.0161232284084765,2.5265574744291524,18.23025971432061,12.350777607048355,4.4211416,0.16403985,0.40501833,0.40501833
33,image_876.npy,500,0.5703224464590679,4.891958048020003,8.237359841635481,20.48952062708419,0.85662735,0.08197045,0.28630483,0.28630483
34,image_1102.npy,507,3.9097110848675616,5.098678725295764,11.727783084031216,9.092602423592751,4.6151695,0.49767154,0.7054584,0.7054584
35,image_4679.npy,545,4.498477728943669,4.286289873760808,18.159356365562505,14.558433593408472,4.601507,0.010615027,0.10302925,0.10302925
36,image_1857.npy,595,3.5570649586874223,2.999987777748537,17.79125053129841,18.41926305422207,3.315424,0.058390394,0.24164104,-0.24164104
37,image_2817.npy,561,0.9192016784291196,6.2258211076845065,21.237705767392487,9.73193716187332,1.0784614,0.025363682,0.1592598,0.1592598
38,image_8556.npy,518,2.7408204107682543,2.721719074062165,16.642437079148138,18.37503854425453,3.1056607,0.13310842,0.36484027,0.36484027
39,image_8980.npy,577,1.419240515128747,3.133475226128658,18.090264572831806,14.893089452766384,1.6899408,0.07327867,0.27070034,0.27070034
40,image_6003.npy,585,0.8996922303279069,4.3311802773692,14.946648311388335,18.88314954420453,1.1200299,0.048548672,0.22033763,0.22033763
41,image_6074.npy,551,0.9934808139570008,4.1925241882556845,21.809115295463748,20.070646006069893,0.9281738,0.004265007,0.06530702,-0.06530702
42,image_8709.npy,597,2.618251052047702,0.8005966774248128,19.97155224709813,19.829711949717197,2.3937314,0.05040911,0.22451973,-0.22451973
43,image_4610.npy,515,2.039045685120449,1.0262239137508795,16.659264591075544,20.5692223493818,2.380108,0.11632366,0.34106255,0.34106255
44,image_8766.npy,578,2.0300658578642103,2.540274805296841,21.579751108801872,17.961895674651277,2.014209,0.0002514363,0.015856743,-0.015856743
45,image_3718.npy,525,0.6943031599793605,4.3634893526280445,23.11275772371822,15.830760206776374,0.6006644,0.008768198,0.09363866,-0.09363866
46,image_1688.npy,569,2.03578594195889,5.950191229983117,19.920082566211285,16.16548687928325,2.0641289,0.0008033235,0.028342962,0.028342962
47,image_5400.npy,588,2.2069343817783325,2.9364704381815114,10.677763043196942,11.782517998892722,2.413158,0.042528126,0.20622349,0.20622349
48,image_922.npy,511,2.755396553017543,1.3823578828311434,23.250700266094103,20.64686156844084,2.8887944,0.017794978,0.13339782,0.13339782
49,image_4020.npy,580,2.545522703870096,5.343876448600288,8.716278342415313,17.399933955761945,2.8384686,0.08581728,0.29294586,0.29294586
50,image_8385.npy,600,4.37310613224518,5.603321427204335,15.1777065447743,14.421628088617547,4.310749,0.003888389,0.06235695,-0.06235695
51,image_7078.npy,551,4.76602984180217,1.2572214280311094,18.07304840088668,23.329283145518676,4.726676,0.0015487253,0.039353848,-0.039353848
52,image_9006.npy,526,4.63293243701298,0.7587341148394381,13.699473157255383,21.11007671111394,4.7684717,0.018370835,0.13553905,0.13553905
53,image_1590.npy,554,1.1954516069442702,5.3064579393209375,9.17941013804842,17.15529990679492,1.2580222,0.0039150617,0.06257045,0.06257045
54,image_6722.npy,575,0.7277388801953586,3.715255482838062,11.55886353842724,21.47547181481553,1.1311272,0.16272219,0.40338838,0.40338838
55,image_1600.npy,551,1.6512584249394122,0.4322883385948124,21.322032531773488,21.313432221805023,1.4576977,0.03746575,0.19356072,-0.19356072
56,image_2918.npy,515,3.078104894322056,1.1821429642589725,13.378118608350428,22.380513255705687,3.4761882,0.15847024,0.3980832,0.3980832
57,image_2312.npy,531,3.39879285602509,4.2881929443310565,8.939586025368015,14.022005995953796,3.8533525,0.20662461,0.4545598,0.4545598
58,image_8692.npy,512,1.4166229742873755,0.7834457063240146,9.004217746546193,16.851566502409497,1.7213069,0.0928323,0.30468392,0.30468392
59,image_414.npy,550,3.611550673813628,2.2493188084065707,11.71548671491428,12.851754511534438,3.9713223,0.1294357,0.35977173,0.35977173
60,image_6932.npy,512,2.6158034581598404,3.463014558411452,21.540044389798098,16.636084772931788,2.8321023,0.04678518,0.21629882,0.21629882
61,image_124.npy,523,4.270056805659431,3.8846890054365457,15.2874196163114,21.76388010421572,4.623982,0.12526307,0.35392523,0.35392523
62,image_4550.npy,590,0.995587891679086,1.849834068919212,10.548840095703866,11.615339649272666,1.3662266,0.13737306,0.37063873,0.37063873
63,image_1172.npy,500,1.6712672619146165,1.468914730210788,20.803642389418336,20.96594201593893,1.6067852,0.0041579404,0.06448209,-0.06448209
64,image_9188.npy,600,1.19971174319131,1.3552004913656706,21.725637452555542,11.977279663098887,1.1566428,0.0018549392,0.043069005,-0.043069005
65,image_4788.npy,547,1.793793308862635,4.862118221160546,21.769596979505543,11.975106356484288,1.8997027,0.011216816,0.10590947,0.10590947
66,image_5338.npy,565,1.5181623675741638,2.9543642566464263,23.75530002948327,22.515442946148347,1.5204742,5.3445383e-06,0.0023118258,0.0023118258
67,image_4106.npy,502,1.306634258068406,0.5185876190987614,19.86010815892242,23.226712893767548,1.3399323,0.0011087578,0.033298016,0.033298016
68,image_6132.npy,566,3.5386870089831137,2.83067178285296,17.417925611975182,11.902013091897055,3.685656,0.021599911,0.14696908,0.14696908
69,image_663.npy,526,4.564923520996971,4.26762096092992,8.852033878307674,8.696402351862913,4.8613834,0.08788862,0.29646015,0.29646015
70,image_1761.npy,596,1.0146453420841608,1.2140010473549443,15.25328764475426,8.039513323484,1.2238272,0.04375712,0.20918202,0.20918202
71,image_4565.npy,552,3.834595063666215,3.564561983316637,9.56880019816445,20.252429657678377,4.224726,0.15220238,0.39013124,0.39013124
72,image_1208.npy,561,4.252144822917549,2.6380285490729407,14.257944420133605,17.827815477900973,4.230158,0.00048342647,0.021986961,-0.021986961
73,image_8667.npy,506,1.4945209415966636,5.577483052672268,23.17539783116908,15.361736082729308,1.5118529,0.00030039676,0.017331958,0.017331958
74,image_604.npy,545,3.460443332955599,0.7856228912083502,15.344458457277376,9.795394126928429,3.820806,0.12986133,0.36036277,0.36036277
75,image_9531.npy,549,1.9857518829183485,3.4716483087417056,12.42218089562306,17.904155316150415,2.457554,0.22259735,0.47180223,0.47180223
76,image_7302.npy,530,2.6177411887779423,2.7490574295402608,22.956094933333944,18.528938064302405,2.566374,0.0026385733,0.051367044,-0.051367044
77,image_4238.npy,589,3.3714911686023803,3.6798319549025664,16.208430314465197,11.702344244316414,3.2967746,0.0055825654,0.07471657,-0.07471657
78,image_8945.npy,583,1.0152558065054187,3.655106163025286,18.283877701930244,13.677841696935603,0.95821154,0.0032540485,0.057044268,-0.057044268
79,image_873.npy,564,0.508141188204172,0.6846026524166172,10.579183478348549,21.436955249773213,0.43878818,0.00480982,0.069352865,-0.069352865
80,image_8420.npy,571,4.071359772452848,0.849379984968104,19.556615772459278,18.289019434686857,4.142351,0.0050397953,0.070991516,0.070991516
81,image_327.npy,517,1.5809235921216782,6.047885586149502,20.71127117780906,10.787929366388072,2.0018458,0.17717557,0.42092228,0.42092228
82,image_5426.npy,505,3.642040005983677,4.705423462732796,12.229035528390613,22.514562212154072,4.2215157,0.335792,0.57947564,0.57947564
83,image_1670.npy,541,4.020776017117293,4.973664067382638,18.378130329937218,9.748062396672774,4.311449,0.08449094,0.29067326,0.29067326
84,image_100.npy,570,3.8098665398289766,2.92691264171702,12.395699771814485,18.723447284200947,3.807333,6.418297e-06,0.0025334358,-0.0025334358
85,image_7046.npy,512,2.152572326214993,1.777382863853857,8.079319686668079,8.87128127269618,2.7612839,0.37052968,0.6087115,0.6087115
86,image_6668.npy,600,2.164533745994793,3.677729037717445,17.291146044332912,21.239605572060952,1.9158597,0.061838835,0.24867415,-0.24867415
87,image_8815.npy,568,4.748681109709357,4.700992045580289,9.655795205751216,23.38905683652436,4.689602,0.0034903483,0.05907917,-0.05907917
88,image_9767.npy,518,1.6497572527144713,3.846193958296636,12.220909669746696,19.54661289878628,2.3193867,0.4484036,0.66962945,0.66962945
89,image_3929.npy,592,2.532237413444903,0.9610406328877978,14.790323353521526,12.896404477102656,2.7434733,0.044620547,0.21123576,0.21123576
90,image_5193.npy,600,3.281474756728099,3.357369575459296,18.449915013683245,11.551371318984618,3.082868,0.039444633,0.19860673,-0.19860673
91,image_9356.npy,583,3.285046090382457,6.264927362673678,13.919209653881758,21.0952293732102,3.1490984,0.018481778,0.1359477,-0.1359477
92,image_4417.npy,502,1.4117230658777633,1.6697466907466705,22.89814020518661,20.81166240780928,1.6233493,0.044785686,0.21162629,0.21162629
93,image_2759.npy,597,2.398231511801235,0.5235800345206149,20.243371838309383,23.527904976742768,2.157774,0.057819825,0.24045753,-0.24045753
94,image_1258.npy,582,4.153946322214668,0.9460727117954696,13.860596484892037,22.186410351894395,4.094634,0.0035179541,0.059312344,-0.059312344
95,image_3504.npy,600,4.541110754857494,2.467350245655473,11.13316965808188,9.12538851245678,4.469979,0.0050597875,0.07113218,-0.07113218
96,image_7171.npy,533,4.934200266309218,0.2524108597323348,16.057572144872303,8.66964374046844,4.924999,8.465932e-05,0.00920105,-0.00920105
97,image_7529.npy,514,1.0984550866690546,1.424192951567938,18.082489821806853,9.761620750454496,1.4070661,0.09524077,0.30861104,0.30861104
98,image_9525.npy,548,4.974939668994282,1.0649159626170217,23.590719972594048,20.13909856472284,4.73351,0.05828835,0.2414298,-0.2414298
99,image_9186.npy,535,1.2476823323285693,4.755882930690043,21.34851076431136,13.521285730563664,1.4740502,0.051242396,0.22636783,0.22636783
100,image_2660.npy,535,2.602307722844604,2.559402739063212,16.36836903994063,15.961771369821497,2.979509,0.14228083,0.37720132,0.37720132
101,image_4865.npy,523,4.707752276460108,3.374603677419011,21.193385043863827,16.357601913799478,4.776222,0.004688141,0.06847,0.06847
102,image_5866.npy,591,4.9746886432524855,1.2165545403287743,17.088810086302367,22.79589965027944,4.629495,0.11915848,0.3451934,-0.3451934
103,image_135.npy,515,0.6549017389441838,3.146609435750574,22.061731868734316,19.805775978618207,0.72231317,0.0045443,0.06741142,0.06741142
104,image_4461.npy,591,0.8888344235584444,2.441455790308161,20.475755078436837,19.883800114670805,0.89777756,7.9978694e-05,0.008943081,0.008943081
105,image_2654.npy,547,2.2502493956888228,1.4508860112272095,22.99350843479757,17.57320168748554,2.3005872,0.0025338933,0.05033779,0.05033779
106,image_2529.npy,598,1.982491256317999,2.603663774621467,11.131385178348392,9.933918851392416,2.005779,0.00054232037,0.023287773,0.023287773
107,image_3429.npy,548,2.007641626954344,0.7129373047149441,18.37226172697892,16.943871111617792,2.0709662,0.0040100166,0.06332469,0.06332469
108,image_3431.npy,541,3.734561381681057,2.0161173180046927,22.4664343334258,18.361318759157,3.8571098,0.015018096,0.12254834,0.12254834
109,image_8636.npy,553,0.9831606894615132,1.3648694218045925,8.9455508523599,11.900436676679917,1.405823,0.17864348,0.42266238,0.42266238
110,image_6631.npy,523,4.067238083862135,5.0056839182290735,13.17631522502818,17.987664879808637,4.522274,0.20705791,0.45503616,0.45503616
111,image_7538.npy,566,3.4666791743436485,3.101551661564713,12.256113416439572,22.814177469302862,3.5056386,0.0015178429,0.038959503,0.038959503
112,image_8198.npy,501,1.233534597798193,2.334346346850139,15.928109623141658,21.12783264736081,1.4469912,0.04556373,0.21345663,0.21345663
113,image_5989.npy,535,0.9358570982126349,2.005161278234352,14.10893381315313,18.76685850501024,1.2365891,0.09043968,0.3007319,0.3007319
114,image_3617.npy,533,1.6995524769604011,1.877259588398644,17.665156413802393,18.706036626615024,1.8796437,0.03243282,0.18009114,0.18009114
115,image_2316.npy,526,0.7501829848145662,4.4710115532979655,13.565057343112928,18.61813538593494,1.0939873,0.118201435,0.34380436,0.34380436
116,image_3309.npy,562,1.1304997120941311,4.245363788399762,20.7522264576275,9.85202323763369,1.3220937,0.03670826,0.191594,0.191594
117,image_9325.npy,502,2.498090906763465,3.409498620348625,8.589409588765376,13.841331101559652,3.002238,0.25416425,0.50414705,0.50414705
118,image_3753.npy,519,4.002471268126529,3.824958745051186,12.418785553248853,16.451078285024494,4.5009503,0.2484812,0.4984789,0.4984789
119,image_4424.npy,503,4.861929354539871,5.040062502926978,22.79795580842355,9.725987434592025,4.9402285,0.0061307405,0.078299046,0.078299046
120,image_9453.npy,594,4.293137436658013,3.6030783538383866,14.090033988876868,20.755485231059147,4.180111,0.012775017,0.11302662,-0.11302662
121,image_2800.npy,500,4.949065625965576,3.3790299861172284,22.998503253878965,20.925124015189706,4.903446,0.0020811376,0.045619488,-0.045619488
122,image_9438.npy,516,2.283057658317304,2.048088455818068,20.157035979471186,22.28667776631221,2.407773,0.015553913,0.12471533,0.12471533
123,image_7902.npy,584,1.0659605826054117,5.200115636210321,23.27271298424423,20.747574349631236,1.0797124,0.00018911049,0.013751745,0.013751745
124,image_910.npy,573,1.9665011621744253,0.5688857987528921,11.93317309282982,23.953657145556853,1.5913264,0.1407561,0.37517476,-0.37517476
125,image_8608.npy,561,3.760899620659492,2.865288029690666,19.531027478893144,15.997245752971338,3.808578,0.0022732366,0.04767847,0.04767847
126,image_8390.npy,581,1.6803452061933135,2.383201035860994,22.836790056141595,13.990583756174807,1.9049523,0.050448354,0.22460711,0.22460711
127,image_3924.npy,502,2.193831852072489,5.801476589511805,12.258003977182703,17.223767116110672,2.7569468,0.31709838,0.5631149,0.5631149
128,image_1403.npy,500,2.8993925400406364,5.268152267003198,14.702500627953183,15.542268197121292,3.38137,0.23230228,0.48197746,0.48197746
129,image_6289.npy,515,3.1399920736732088,2.2013826434529484,9.562748298010584,21.910853680965545,3.398453,0.066802084,0.258461,0.258461
130,image_1998.npy,581,2.8344042552906616,2.7647781820072024,11.12752062385606,10.854510786304344,3.0118873,0.031500243,0.17748308,0.17748308
131,image_1028.npy,593,1.588407601597567,5.24638222225819,23.048041458275492,23.524462639562948,1.4319943,0.024465125,0.15641332,-0.15641332
132,image_2767.npy,505,4.62438101494128,5.908129646306462,21.038990226949867,10.298953058922244,4.9007225,0.07636459,0.27634144,0.27634144
133,image_2310.npy,590,0.997046659068406,5.114011580497225,13.644492474165808,8.000414616925097,1.1995487,0.041007064,0.20250201,0.20250201
134,image_8718.npy,553,4.873634759176917,3.334896326232512,12.825149407420936,21.373386904231506,4.807957,0.0043135528,0.06567764,-0.06567764
135,image_2191.npy,552,0.5619361876320308,0.9214472628687096,20.26516168374318,14.125109878555543,0.89602304,0.111614056,0.3340869,0.3340869
136,image_83.npy,562,4.075651067935848,4.531203161730579,21.481937859717835,16.991551249920665,4.0368423,0.0015061247,0.038808823,-0.038808823
137,image_2679.npy,597,2.251986529844643,1.7431993249668558,9.66799802933183,8.278425897596119,2.6682992,0.17331626,0.4163127,0.4163127
138,image_9232.npy,533,3.274422082145321,6.004480510508569,22.15540214911781,14.919253664672045,3.5611382,0.082206056,0.28671598,0.28671598
139,image_1420.npy,529,1.311113226437683,3.3806832222619003,8.965525737572499,16.834391109497933,1.8243655,0.26342788,0.51325226,0.51325226
140,image_9118.npy,513,3.246020864664432,0.6721051004109527,15.073819540951384,23.68545907919548,3.4703512,0.05032414,0.22433043,0.22433043
141,image_1930.npy,536,1.354607988012993,4.90392845645589,21.66547939933727,10.205399113937984,1.645418,0.08457052,0.2908101,0.2908101
142,image_2735.npy,587,3.876552924246485,6.128443762132492,9.289407042794515,16.92577524626973,3.9649372,0.0078118006,0.08838439,0.08838439
143,image_7309.npy,533,4.868856001300162,5.561252065371824,8.495435913788862,14.446485057893945,4.9006453,0.0010105597,0.031789303,0.031789303
144,image_1120.npy,555,0.9642534196765102,2.7218775606160834,17.553994100847525,17.809057742834227,1.1714083,0.04291314,0.20715487,0.20715487
145,image_6235.npy,561,4.292837604352922,3.069955499343599,9.194411538464138,15.01522237878789,4.547302,0.064752005,0.25446415,0.25446415
146,image_8196.npy,536,3.185120554156497,4.613351764553854,16.583337891587398,13.276851571869765,3.538499,0.12487639,0.35337853,0.35337853
147,image_4654.npy,552,0.9917561732043148,2.096387782109185,16.314867734742137,9.929439559969394,1.2574133,0.07057368,0.26565707,0.26565707
148,image_5801.npy,566,3.8534903013928927,2.31575892282665,18.342829389776192,19.93452808126721,3.835125,0.0003372873,0.018365383,-0.018365383
