,filename,width,frequency,phase,start_height,end_height,predicted_frequency,mse,mae,me
0,image_1673.npy,504,1.2043443392705688,2.650495781669272,12.82255453493643,10.446573196306948,1.3783802,0.030288456,0.17403579,0.17403579
1,image_4571.npy,487,0.5388847617518258,0.1141402010456912,19.64409706307097,22.917160621765973,0.52250314,0.00026835361,0.016381502,-0.016381502
2,image_8588.npy,441,1.0960382348101527,2.639139741306163,9.301255881256417,11.36129918907872,1.4091234,0.098022416,0.31308532,0.31308532
3,image_4190.npy,443,2.3654710083791994,1.8930454774114007,19.47310544810169,23.394456924012,3.345699,0.96084684,0.98022795,0.98022795
4,image_9523.npy,532,4.592903196155304,4.9675207245953565,21.802126827146346,12.481815069381328,4.5992413,4.017176e-05,0.0063381195,0.0063381195
5,image_1103.npy,475,1.0538854652938658,2.4488397577688086,23.788890183470016,8.59207653815287,0.8323388,0.04908292,0.22154665,-0.22154665
6,image_4157.npy,571,2.749806326553904,0.8250628708580804,16.06353397761837,9.402080388589091,3.174347,0.18023466,0.42454052,0.42454052
7,image_154.npy,550,2.5939941854949025,0.4734608193981121,10.996329566585809,17.009517575305523,2.6973293,0.010678152,0.10333514,0.10333514
8,image_1081.npy,500,2.087108541211955,4.7342264312709,19.002361506866485,22.9215693307234,2.4912555,0.16333473,0.4041469,0.4041469
9,image_6333.npy,541,0.8275528566842152,0.6299341502899526,18.737117702656384,16.250669658740144,0.8250985,6.0234943e-06,0.0024542809,-0.0024542809
10,image_5487.npy,502,2.9520819371383995,5.6982124514402726,9.476974984060142,17.462224916478675,3.662858,0.50520265,0.7107761,0.7107761
11,image_1350.npy,537,3.970256733847653,1.8771596909583543,18.41927166354893,19.121405108674736,4.4774666,0.25726175,0.5072098,0.5072098
12,image_3333.npy,431,1.9797688781894631,4.072544074648241,21.38105026060795,9.38472784955463,2.3412013,0.1306334,0.36143243,0.36143243
13,image_9717.npy,561,0.53268228099087,1.9173048237341297,15.18165986579271,10.999220230162493,1.0154189,0.23303449,0.48273647,0.48273647
14,image_9429.npy,544,1.4625499527000705,0.9928763881354056,18.302193019295466,13.353215668816317,1.444775,0.00031594848,0.01777494,-0.01777494
15,image_1760.npy,552,4.173138075750608,5.597852656599659,12.648741109817037,9.759081919386862,4.6599693,0.23700461,0.4868312,0.4868312
16,image_5249.npy,536,3.697515779278028,2.590493172031262,10.612924759937416,14.229103843940758,4.368719,0.45051396,0.6712034,0.6712034
17,image_7140.npy,555,3.78093115955797,5.347346137940307,10.703902064572818,12.867714969980616,4.1585603,0.1426037,0.37762904,0.37762904
18,image_913.npy,571,3.723153630647545,4.21410122276529,12.022712963215236,15.008055220933064,4.110786,0.15025885,0.38763237,0.38763237
19,image_8468.npy,434,3.642244040600066,3.31103776582075,21.39513751079817,15.705565594903344,4.4420996,0.6397688,0.7998555,0.7998555
20,image_6838.npy,557,2.751531791656922,4.555872898666752,13.762206073662409,19.138790486018408,2.9594996,0.043250587,0.20796776,0.20796776
21,image_1695.npy,470,3.157816451714173,5.409385896930159,17.853085874145343,10.971344522425351,4.1625743,1.0095384,1.0047579,1.0047579
22,image_7629.npy,522,4.617847087338634,3.221830916963304,22.86263299916319,16.219566524200886,4.654965,0.0013777429,0.037117958,0.037117958
23,image_8442.npy,457,1.907927684612038,3.647403031560926,14.688838938772031,8.25272181610235,2.5865088,0.46047235,0.6785811,0.6785811
24,image_9385.npy,412,1.1034229297900549,3.5736331289663923,21.96954711373104,22.66165481329159,1.5629965,0.21120791,0.45957363,0.45957363
25,image_2371.npy,449,3.6705655114794,1.1385662508097083,8.48747172992833,20.444596463753456,4.5029187,0.6928117,0.8323531,0.8323531
